Unnamed: 0,UID,Gender,Age,YearInCollege,Education,State,Major,JobExperience,TaskID,Complexity,Category,CorrectAnswer,UserAnswer,Duration,source_file
4,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,5,L-2,Concatenation,3,3,19.342,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
5,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,6,L-2,Interpolation,4,3,12.424,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
6,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,7,L-4,Concatenation,4,4,33.006,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
7,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,8,L-4,Interpolation,1,2,17.48,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
8,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,9,L-3,Concatenation,3,3,49.381,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
9,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,10,L-3,Interpolation,2,2,8.284,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
10,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,11,L-4,Concatenation,3,1,17.799,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
11,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,12,L-4,Interpolation,1,1,12.143,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
12,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,13,L-2,Concatenation,4,4,13.634,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
13,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,14,L-2,Interpolation,2,2,11.033,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
14,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,15,L-3,Concatenation,1,1,14.237,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
15,5df1fa9d,Male,18-24,Senior,Some college/university,Nevada,Computer Science,4,16,L-3,Interpolation,3,3,8.587,AKIAYPZKJUD4MSKJLBUZ_v_20250509T221613_DuItv6.wklN7T6UvMCOr3guCuRxZlxDx.csv
0,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,1,L-1,Concatenation,2,1,7.75,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
1,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,2,L-1,Interpolation,1,1,11.919,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
2,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,3,L-2,Concatenation,1,4,15.449,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
3,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,4,L-2,Interpolation,2,2,14.129,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
4,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,5,L-2,Concatenation,3,3,27.082,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
5,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,6,L-2,Interpolation,4,3,10.485,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
6,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,7,L-4,Concatenation,4,4,38.284,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
7,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,8,L-4,Interpolation,1,1,16.273,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
8,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,9,L-3,Concatenation,3,3,21.539,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
9,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,10,L-3,Interpolation,2,2,24.639,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
10,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,11,L-4,Concatenation,3,1,30.249,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
11,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,12,L-4,Interpolation,1,1,8.478,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
12,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,13,L-2,Concatenation,4,4,14.98,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
13,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,14,L-2,Interpolation,2,2,7.706,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
14,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,15,L-3,Concatenation,1,1,18.438,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
15,16d6884a,Male,18-24,Sophomore,High School / GED,Nevada,CS,1,16,L-3,Interpolation,3,1,3.062,AKIAYPZKJUD4MSKJLBUZ_v_20250509T231756_CnWM1WnLV7LHGGAmUCdGHqP2q2HpMagU.csv
0,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,1,L-1,Concatenation,2,2,20.544,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
1,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,2,L-1,Interpolation,1,1,12.709,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
2,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,3,L-2,Concatenation,1,4,23.638,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
3,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,4,L-2,Interpolation,2,3,13.87,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
4,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,5,L-2,Concatenation,3,1,15.998,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
5,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,6,L-2,Interpolation,4,3,9.237,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
6,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,7,L-4,Concatenation,4,4,19.474,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
7,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,8,L-4,Interpolation,1,1,32.98,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
8,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,9,L-3,Concatenation,3,2,0.219,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
9,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,10,L-3,Interpolation,2,2,0.198,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
10,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,11,L-4,Concatenation,3,3,0.004,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
11,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,12,L-4,Interpolation,1,3,0.278,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
12,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,13,L-2,Concatenation,4,1,0.298,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
13,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,14,L-2,Interpolation,2,2,0.144,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
14,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,15,L-3,Concatenation,1,3,0.107,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
15,13eb5ba1,Male,18-24,Junior,Some college/university,NEVADA,CS,2,16,L-3,Interpolation,3,2,0.132,AKIAYPZKJUD4MSKJLBUZ_v_20250510T002750_sfh0mXRQdW1KGib.pOVUpqSwStW.ygZi.csv
0,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,1,L-1,Concatenation,2,2,26.278,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
1,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,2,L-1,Interpolation,1,1,10.271,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
2,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,3,L-2,Concatenation,1,4,25.892,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
3,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,4,L-2,Interpolation,2,2,21.766,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
4,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,5,L-2,Concatenation,3,3,18.59,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
5,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,6,L-2,Interpolation,4,3,9.069,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
6,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,7,L-4,Concatenation,4,4,33.115,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
7,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,8,L-4,Interpolation,1,1,21.42,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
8,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,9,L-3,Concatenation,3,3,26.458,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
9,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,10,L-3,Interpolation,2,2,12.339,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
10,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,11,L-4,Concatenation,3,3,8.884,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
11,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,12,L-4,Interpolation,1,1,7.392,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
12,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,13,L-2,Concatenation,4,4,18.004,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
13,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,14,L-2,Interpolation,2,2,8.975,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
14,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,15,L-3,Concatenation,1,1,20.46,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
15,f995163a,Female,25-35,Sophomore,Associate Degree,NV,Computer Engineering,3,16,L-3,Interpolation,3,4,30.691,AKIAYPZKJUD4MSKJLBUZ_v_20250510T014153_oAR.mucb8.ieNkxzvStyYNGmDt_soSiw.csv
0,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,1,L-1,Concatenation,2,2,70.703,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
1,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,2,L-1,Interpolation,1,1,8.711,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
2,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,3,L-2,Concatenation,1,3,23.039,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
3,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,4,L-2,Interpolation,2,2,17.407,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
4,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,5,L-2,Concatenation,3,3,34.705,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
5,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,6,L-2,Interpolation,4,3,11.74,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
6,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,7,L-4,Concatenation,4,4,87.122,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
7,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,8,L-4,Interpolation,1,1,31.282,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
8,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,9,L-3,Concatenation,3,3,22.754,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
9,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,10,L-3,Interpolation,2,2,13.548,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
10,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,11,L-4,Concatenation,3,1,26.783,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
11,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,12,L-4,Interpolation,1,1,32.265,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
12,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,13,L-2,Concatenation,4,4,21.473,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
13,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,14,L-2,Interpolation,2,2,12.614,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
14,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,15,L-3,Concatenation,1,1,26.522,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
15,142e860f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Science,2,16,L-3,Interpolation,3,3,18.913,AKIAYPZKJUD4MSKJLBUZ_v_20250510T015949_LsMEV5Zz69SHi3hJq2ncztYwMRH5tEiU.csv
0,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,1,L-1,Concatenation,2,2,9.921,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
1,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,2,L-1,Interpolation,1,1,14.624,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
2,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,3,L-2,Concatenation,1,4,12.339,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
3,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,4,L-2,Interpolation,2,2,17.733,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
4,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,5,L-2,Concatenation,3,4,17.875,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
5,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,6,L-2,Interpolation,4,3,15.798,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
6,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,7,L-4,Concatenation,4,4,64.202,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
7,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,8,L-4,Interpolation,1,1,41.176,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
8,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,9,L-3,Concatenation,3,3,23.952,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
9,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,10,L-3,Interpolation,2,2,29.662,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
10,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,11,L-4,Concatenation,3,3,20.629,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
11,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,12,L-4,Interpolation,1,1,23.859,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
12,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,13,L-2,Concatenation,4,4,10.96,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
13,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,14,L-2,Interpolation,2,2,15.162,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
14,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,15,L-3,Concatenation,1,1,23.252,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
15,369daf03,Male,18-24,Senior,Some college/university,Nevada,Computer Science,2,16,L-3,Interpolation,3,3,17.496,AKIAYPZKJUD4MSKJLBUZ_v_20250510T030314_z2LucX9tw1lHYmcpA1xYMVtbe4vcNUnf.csv
0,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,1,L-1,Concatenation,2,2,13.243,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
1,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,2,L-1,Interpolation,1,1,4.253,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
2,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,3,L-2,Concatenation,1,1,43.344,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
3,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,4,L-2,Interpolation,2,2,18.919,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
4,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,5,L-2,Concatenation,3,3,24.883,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
5,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,6,L-2,Interpolation,4,3,45.28,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
6,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,7,L-4,Concatenation,4,4,15.697,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
7,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,8,L-4,Interpolation,1,1,10.042,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
8,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,9,L-3,Concatenation,3,2,40.3,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
9,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,10,L-3,Interpolation,2,2,13.389,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
10,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,11,L-4,Concatenation,3,3,57.314,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
11,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,12,L-4,Interpolation,1,1,10.302,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
12,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,13,L-2,Concatenation,4,4,32.108,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
13,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,14,L-2,Interpolation,2,2,8.429,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
14,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,15,L-3,Concatenation,1,1,51.503,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
15,929a9355,Female,18-24,Sophomore,High School / GED,Nevada,Computer Science,4,16,L-3,Interpolation,3,3,19.312,AKIAYPZKJUD4MSKJLBUZ_v_20250510T035116_uXZECgFdxQ2ttiU_dFB42IUPPP3h0cn7.csv
0,ef1d3a78,Male,36-44,Junior,Associate Degree,Nevada,Computer Science,2,1,L-1,Concatenation,2,1,18.678,AKIAYPZKJUD4MSKJLBUZ_v_20250510T063536_JQF0929.eDAcR4qIN3kjpSgW7BVmCf5b.csv
1,ef1d3a78,Male,36-44,Junior,Associate Degree,Nevada,Computer Science,2,2,L-1,Interpolation,1,1,8.327,AKIAYPZKJUD4MSKJLBUZ_v_20250510T063536_JQF0929.eDAcR4qIN3kjpSgW7BVmCf5b.csv
2,ef1d3a78,Male,36-44,Junior,Associate Degree,Nevada,Computer Science,2,3,L-2,Concatenation,1,4,21.709,AKIAYPZKJUD4MSKJLBUZ_v_20250510T063536_JQF0929.eDAcR4qIN3kjpSgW7BVmCf5b.csv
3,ef1d3a78,Male,36-44,Junior,Associate Degree,Nevada,Computer Science,2,4,L-2,Interpolation,2,2,14.025,AKIAYPZKJUD4MSKJLBUZ_v_20250510T063536_JQF0929.eDAcR4qIN3kjpSgW7BVmCf5b.csv
